Un_ID,Timepoint,Un_id_tp,Block_plot,Herbivory_trt,Coral_Id,Coral_genus,Enrichment_trt,Recruitment,Alive,Notes1,Rec_timepoint
C4_1X1_P18,T9,C4_1X1_P18_T9,C4,1X1,P18,Pocillopora,Enriched,0,1,Being crowded out by Acropora (A1 and A2) and Phymastrea,T6
C4_1X1_P18,T6,C4_1X1_P18_T6,C4,1X1,P18,Pocillopora,Enriched,1,1,,T6
C4_1X1_P19,T9,C4_1X1_P19_T9,C4,1X1,P19,Pocillopora,Enriched,0,1,,T6
C4_1X1_P19,T6,C4_1X1_P19_T6,C4,1X1,P19,Pocillopora,Enriched,1,1,Half outside of cage,T6
C4_1X1_P02,T9,C4_1X1_P2_T9,C4,1X1,P02,Pocillopora,Enriched,0,0,This coral seems to have been taken over by P3,T3
C4_1X1_P02,T3,C4_1X1_P2_T3,C4,1X1,P02,Pocillopora,Enriched,1,1,,T3
C4_1X1_P02,T6,C4_1X1_P2_T6,C4,1X1,P02,Pocillopora,Enriched,0,1,,T3
C4_1X1_P20,T9,C4_1X1_P20_T9,C4,1X1,P20,Pocillopora,Enriched,0,1,,T6
C4_1X1_P20,T6,C4_1X1_P20_T6,C4,1X1,P20,Pocillopora,Enriched,1,1,,T6
C4_1X1_P21,T9,C4_1X1_P21_T9,C4,1X1,P21,Pocillopora,Enriched,1,0,,T9
C4_1X1_P22,T6,C4_1X1_P22_T6,C4,1X1,P22,Pocillopora,Enriched,1,1,,T6
C4_1X1_P22,T9,C4_1X1_P22_T9,C4,1X1,P22,Pocillopora,Enriched,0,1,,T6
C4_1X1_P23,T9,C4_1X1_P23_T9,C4,1X1,P23,Pocillopora,Enriched,0,1,,T6
C4_1X1_P23,T6,C4_1X1_P23_T6,C4,1X1,P23,Pocillopora,Enriched,1,1,,T6
C4_1X1_P25,T9,C4_1X1_P25_T9,C4,1X1,P25,Pocillopora,Enriched,0,1,,T6
C4_1X1_P25,T6,C4_1X1_P25_T6,C4,1X1,P25,Pocillopora,Enriched,1,1,,T6
C4_1X1_P26A,T6,C4_1X1_P26A_T6,C4,1X1,P26A,Pocillopora,Enriched,1,1,,T6
C4_1X1_P26A,T9,C4_1X1_P26A_T9,C4,1X1,P26A,Pocillopora,Enriched,0,1,,T6
C4_1X1_P26B,T9,C4_1X1_P26B_T9,C4,1X1,P26B,Pocillopora,Enriched,1,1,,T9
C4_1X1_P27,T9,C4_1X1_P27_T9,C4,1X1,P27,Pocillopora,Enriched,1,1,,T9
C4_1X1_P28,T9,C4_1X1_P28_T9,C4,1X1,P28,Pocillopora,Enriched,1,1,,T9
C4_1X1_P29,T9,C4_1X1_P29_T9,C4,1X1,P29,Pocillopora,Enriched,1,1,,T9
C4_1X1_P03,T6,C4_1X1_P3_T6,C4,1X1,P03,Pocillopora,Enriched,0,1,,T3
C4_1X1_P03,T3,C4_1X1_P3_T3,C4,1X1,P03,Pocillopora,Enriched,1,1,,T3
C4_1X1_P03,T9,C4_1X1_P3_T9,C4,1X1,P03,Pocillopora,Enriched,0,1,,T3
C4_1X1_P30,T9,C4_1X1_P30_T9,C4,1X1,P30,Pocillopora,Enriched,1,1,,T9
C4_1X1_P31,T9,C4_1X1_P31_T9,C4,1X1,P31,Pocillopora,Enriched,1,1,,T9
C4_1X1_P32,T9,C4_1X1_P32_T9,C4,1X1,P32,Pocillopora,Enriched,1,1,Partially under nutrient diffuser,T9
C4_1X1_P33,T9,C4_1X1_P33_T9,C4,1X1,P33,Pocillopora,Enriched,1,1,Not very visible in photomosaic (on edge),T9
C4_1X1_P34,T9,C4_1X1_P34_T9,C4,1X1,P34,Pocillopora,Enriched,1,1,,T9
C4_1X1_P35,T9,C4_1X1_P35_T9,C4,1X1,P35,Pocillopora,Enriched,1,1,,T9
C4_1X1_P36,T9,C4_1X1_P36_T9,C4,1X1,P36,Pocillopora,Enriched,1,1,,T9
C4_1X1_P37,T9,C4_1X1_P37_T9,C4,1X1,P37,Pocillopora,Enriched,0,0,,T6
C4_1X1_P37,T6,C4_1X1_P37_T6,C4,1X1,P37,Pocillopora,Enriched,1,1,,T6
C4_1X1_P38,T6,C4_1X1_P38_T6,C4,1X1,P38,Pocillopora,Enriched,1,1,,T6
C4_1X1_P38,T9,C4_1X1_P38_T9,C4,1X1,P38,Pocillopora,Enriched,0,1,,T6
C4_1X1_P39,T9,C4_1X1_P39_T9,C4,1X1,P39,Pocillopora,Enriched,1,1,,T9
C4_1X1_P04,T3,C4_1X1_P4_T3,C4,1X1,P04,Pocillopora,Enriched,1,1,,T3
C4_1X1_P04,T9,C4_1X1_P4_T9,C4,1X1,P04,Pocillopora,Enriched,0,0,,T3
C4_1X1_P04,T6,C4_1X1_P4_T6,C4,1X1,P04,Pocillopora,Enriched,0,0,Presumably this coral is dead. It looked bad in T3,T3
C4_1X1_P40,T9,C4_1X1_P40_T9,C4,1X1,P40,Pocillopora,Enriched,1,1,,T9
C4_1X1_P41,T9,C4_1X1_P41_T9,C4,1X1,P41,Pocillopora,Enriched,1,1,,T9
C4_1X1_P44,T6,C4_1X1_P44_T6,C4,1X1,P44,Pocillopora,Enriched,0,1,Under diffuser but presumed to be alive since it is here in T9,T3
C4_1X1_P44,T9,C4_1X1_P44_T9,C4,1X1,P44,Pocillopora,Enriched,0,1,Under diffuser,T3
C4_1X1_P44,T3,C4_1X1_P44_T3,C4,1X1,P44,Pocillopora,Enriched,1,1,,T3
C4_1X1_P05,T9,C4_1X1_P5_T9,C4,1X1,P05,Pocillopora,Enriched,0,1,,T3
C4_1X1_P05,T3,C4_1X1_P5_T3,C4,1X1,P05,Pocillopora,Enriched,1,1,,T3
C4_1X1_P05,T6,C4_1X1_P5_T6,C4,1X1,P05,Pocillopora,Enriched,0,1,,T3
C4_1X1_P51,T9,C4_1X1_P51_T9,C4,1X1,P51,Pocillopora,Enriched,1,1,not on map but is here. update map!,T9
C4_1X1_P06,T3,C4_1X1_P6_T3,C4,1X1,P06,Pocillopora,Enriched,1,1,,T3
C4_1X1_P06,T6,C4_1X1_P6_T6,C4,1X1,P06,Pocillopora,Enriched,0,1,"deron wrote that it was overgrown by ""mixed"" algae. i don't agree so oi changed",T3
C4_1X1_P06,T9,C4_1X1_P6_T9,C4,1X1,P06,Pocillopora,Enriched,0,1,,T3
C4_1X1_P07,T3,C4_1X1_P7_T3,C4,1X1,P07,Pocillopora,Enriched,1,1,,T3
C4_1X1_P07,T6,C4_1X1_P7_T6,C4,1X1,P07,Pocillopora,Enriched,0,1,,T3
C4_1X1_P07,T9,C4_1X1_P7_T9,C4,1X1,P07,Pocillopora,Enriched,0,1,,T3
C4_1X1_P08,T3,C4_1X1_P8_T3,C4,1X1,P08,Pocillopora,Enriched,1,1,,T3
C4_1X1_P08,T9,C4_1X1_P8_T9,C4,1X1,P08,Pocillopora,Enriched,0,1,,T3
C4_1X1_P08,T6,C4_1X1_P8_T6,C4,1X1,P08,Pocillopora,Enriched,0,1,,T3
C4_1X1_P09,T9,C4_1X1_P9_T9,C4,1X1,P09,Pocillopora,Enriched,0,1,,T3
C4_1X1_P09,T6,C4_1X1_P9_T6,C4,1X1,P09,Pocillopora,Enriched,0,1,,T3
C4_1X1_P09,T3,C4_1X1_P9_T3,C4,1X1,P09,Pocillopora,Enriched,1,1,,T3
C4_2X2_P01,T6,C4_2X2_P1_T6,C4,2X2,P01,Pocillopora,Enriched,0,1,,T3
C4_2X2_P01,T9,C4_2X2_P1_T9,C4,2X2,P01,Pocillopora,Enriched,0,1,,T3
C4_2X2_P01,T3,C4_2X2_P1_T3,C4,2X2,P01,Pocillopora,Enriched,1,1,,T3
C4_2X2_P10,T9,C4_2X2_P10_T9,C4,2X2,P10,Pocillopora,Enriched,0,0,,T3
C4_2X2_P10,T3,C4_2X2_P10_T3,C4,2X2,P10,Pocillopora,Enriched,1,1,,T3
C4_2X2_P10,T6,C4_2X2_P10_T6,C4,2X2,P10,Pocillopora,Enriched,0,0,Presumably dead; not clear where exactly coral was. Lots of lobophora in this area,T3
C4_2X2_P11,T9,C4_2X2_P11_T9,C4,2X2,P11,Pocillopora,Enriched,0,0,,T3
C4_2X2_P11,T3,C4_2X2_P11_T3,C4,2X2,P11,Pocillopora,Enriched,1,1,also lobophora,T3
C4_2X2_P11,T6,C4_2X2_P11_T6,C4,2X2,P11,Pocillopora,Enriched,0,0,,T3
C4_2X2_P12,T9,C4_2X2_P12_T9,C4,2X2,P12,Pocillopora,Enriched,0,1,,T3
C4_2X2_P12,T3,C4_2X2_P12_T3,C4,2X2,P12,Pocillopora,Enriched,1,1,,T3
C4_2X2_P12,T6,C4_2X2_P12_T6,C4,2X2,P12,Pocillopora,Enriched,0,1,also halimeda,T3
C4_2X2_P13,T3,C4_2X2_P13_T3,C4,2X2,P13,Pocillopora,Enriched,1,1,,T3
C4_2X2_P13,T6,C4_2X2_P13_T6,C4,2X2,P13,Pocillopora,Enriched,0,1,,T3
C4_2X2_P13,T9,C4_2X2_P13_T9,C4,2X2,P13,Pocillopora,Enriched,0,0,,T3
C4_2X2_P14A,T3,C4_2X2_P14A_T3,C4,2X2,P14A,Pocillopora,Enriched,1,1,,T3
C4_2X2_P14A,T6,C4_2X2_P14A_T6,C4,2X2,P14A,Pocillopora,Enriched,0,0,,T3
C4_2X2_P14A,T9,C4_2X2_P14A_T9,C4,2X2,P14A,Pocillopora,Enriched,0,0,,T3
C4_2X2_P14B,T6,C4_2X2_P14B_T6,C4,2X2,P14B,Pocillopora,Enriched,1,1,this is the P14 that we sampled for haplotypes. ,T6
C4_2X2_P14B,T9,C4_2X2_P14B_T9,C4,2X2,P14B,Pocillopora,Enriched,0,1,,T6
C4_2X2_P15,T3,C4_2X2_P15_T3,C4,2X2,P15,Pocillopora,Enriched,0,0,,T0
C4_2X2_P15,T9,C4_2X2_P15_T9,C4,2X2,P15,Pocillopora,Enriched,0,1,,T0
C4_2X2_P15,T0,C4_2X2_P15_T0,C4,2X2,P15,Pocillopora,Enriched,1,1,0,T0
C4_2X2_P15,T6,C4_2X2_P15_T6,C4,2X2,P15,Pocillopora,Enriched,0,0,,T0
C4_2X2_P16,T6,C4_2X2_P16_T6,C4,2X2,P16,Pocillopora,Enriched,1,1,This coral is big. It was probably here but under halimeda at T3,T6
C4_2X2_P16,T9,C4_2X2_P16_T9,C4,2X2,P16,Pocillopora,Enriched,0,1,,T6
C4_2X2_P17,T9,C4_2X2_P17_T9,C4,2X2,P17,Pocillopora,Enriched,0,1,,T6
C4_2X2_P17,T6,C4_2X2_P17_T6,C4,2X2,P17,Pocillopora,Enriched,1,1,,T6
C4_2X2_P18,T6,C4_2X2_P18_T6,C4,2X2,P18,Pocillopora,Enriched,1,1,,T6
C4_2X2_P18,T9,C4_2X2_P18_T9,C4,2X2,P18,Pocillopora,Enriched,0,0,,T6
C4_2X2_P19,T6,C4_2X2_P19_T6,C4,2X2,P19,Pocillopora,Enriched,1,1,,T6
C4_2X2_P19,T9,C4_2X2_P19_T9,C4,2X2,P19,Pocillopora,Enriched,0,1,,T6
C4_2X2_P20,T6,C4_2X2_P20_T6,C4,2X2,P20,Pocillopora,Enriched,1,1,,T6
C4_2X2_P20,T9,C4_2X2_P20_T9,C4,2X2,P20,Pocillopora,Enriched,0,1,,T6
C4_2X2_P21,T9,C4_2X2_P21_T9,C4,2X2,P21,Pocillopora,Enriched,0,0,,T6
C4_2X2_P21,T6,C4_2X2_P21_T6,C4,2X2,P21,Pocillopora,Enriched,1,1,,T6
C4_2X2_P22,T6,C4_2X2_P22_T6,C4,2X2,P22,Pocillopora,Enriched,1,1,,T6
C4_2X2_P22,T9,C4_2X2_P22_T9,C4,2X2,P22,Pocillopora,Enriched,0,1,,T6
C4_2X2_P23,T6,C4_2X2_P23_T6,C4,2X2,P23,Pocillopora,Enriched,1,1,,T6
C4_2X2_P23,T9,C4_2X2_P23_T9,C4,2X2,P23,Pocillopora,Enriched,0,0,Under diffuser,T6
C4_2X2_P24,T6,C4_2X2_P24_T6,C4,2X2,P24,Pocillopora,Enriched,1,1,,T6
C4_2X2_P24,T9,C4_2X2_P24_T9,C4,2X2,P24,Pocillopora,Enriched,0,0,Seems to be dead/gone but can't really see,T6
C4_2X2_P25,T9,C4_2X2_P25_T9,C4,2X2,P25,Pocillopora,Enriched,0,1,,T6
C4_2X2_P25,T6,C4_2X2_P25_T6,C4,2X2,P25,Pocillopora,Enriched,1,1,,T6
C4_2X2_P26,T9,C4_2X2_P26_T9,C4,2X2,P26,Pocillopora,Enriched,0,1,,T6
C4_2X2_P26,T6,C4_2X2_P26_T6,C4,2X2,P26,Pocillopora,Enriched,1,1,,T6
C4_2X2_P27,T6,C4_2X2_P27_T6,C4,2X2,P27,Pocillopora,Enriched,1,1,Growing in from the side of plot,T6
C4_2X2_P27,T9,C4_2X2_P27_T9,C4,2X2,P27,Pocillopora,Enriched,0,1,,T6
C4_2X2_P28,T9,C4_2X2_P28_T9,C4,2X2,P28,Pocillopora,Enriched,1,1,Under nutrient diffuser,T9
C4_2X2_P29,T9,C4_2X2_P29_T9,C4,2X2,P29,Pocillopora,Enriched,1,1,also lobophora,T9
C4_2X2_P03,T6,C4_2X2_P3_T6,C4,2X2,P03,Pocillopora,Enriched,0,0,,T3
C4_2X2_P03,T9,C4_2X2_P3_T9,C4,2X2,P03,Pocillopora,Enriched,0,0,,T3
C4_2X2_P03,T3,C4_2X2_P3_T3,C4,2X2,P03,Pocillopora,Enriched,1,1,,T3
C4_2X2_P30,T9,C4_2X2_P30_T9,C4,2X2,P30,Pocillopora,Enriched,1,1,Under nutrient diffuser,T9
C4_2X2_P33,T9,C4_2X2_P33_T9,C4,2X2,P33,Pocillopora,Enriched,1,1,,T9
C4_2X2_P34,T9,C4_2X2_P34_T9,C4,2X2,P34,Pocillopora,Enriched,1,1,,T9
C4_2X2_P04,T9,C4_2X2_P4_T9,C4,2X2,P04,Pocillopora,Enriched,0,0,,T3
C4_2X2_P04,T6,C4_2X2_P4_T6,C4,2X2,P04,Pocillopora,Enriched,0,0,,T3
C4_2X2_P04,T3,C4_2X2_P4_T3,C4,2X2,P04,Pocillopora,Enriched,1,1,,T3
C4_2X2_P05,T3,C4_2X2_P5_T3,C4,2X2,P05,Pocillopora,Enriched,1,1,Partially under nutrient diffuser,T3
C4_2X2_P05,T9,C4_2X2_P5_T9,C4,2X2,P05,Pocillopora,Enriched,0,0,,T3
C4_2X2_P05,T6,C4_2X2_P5_T6,C4,2X2,P05,Pocillopora,Enriched,0,0,Under diffuser,T3
C4_2X2_P06,T9,C4_2X2_P6_T9,C4,2X2,P06,Pocillopora,Enriched,0,1,,T3
C4_2X2_P06,T6,C4_2X2_P6_T6,C4,2X2,P06,Pocillopora,Enriched,0,1,,T3
C4_2X2_P06,T3,C4_2X2_P6_T3,C4,2X2,P06,Pocillopora,Enriched,1,1,,T3
C4_2X2_P07,T9,C4_2X2_P7_T9,C4,2X2,P07,Pocillopora,Enriched,0,1,,T3
C4_2X2_P07,T3,C4_2X2_P7_T3,C4,2X2,P07,Pocillopora,Enriched,1,1,,T3
C4_2X2_P07,T6,C4_2X2_P7_T6,C4,2X2,P07,Pocillopora,Enriched,0,1,,T3
C4_2X2_P08,T6,C4_2X2_P8_T6,C4,2X2,P08,Pocillopora,Enriched,0,0,Presumably dead; not clear where exactly coral was. Lots of lobophora in this area,T3
C4_2X2_P08,T3,C4_2X2_P8_T3,C4,2X2,P08,Pocillopora,Enriched,1,1,,T3
C4_2X2_P08,T9,C4_2X2_P8_T9,C4,2X2,P08,Pocillopora,Enriched,0,0,,T3
C4_2X2_P09,T6,C4_2X2_P9_T6,C4,2X2,P09,Pocillopora,Enriched,0,0,Presumably dead; not clear where exactly coral was. Lots of lobophora in this area,T3
C4_2X2_P09,T3,C4_2X2_P9_T3,C4,2X2,P09,Pocillopora,Enriched,1,1,,T3
C4_2X2_P09,T9,C4_2X2_P9_T9,C4,2X2,P09,Pocillopora,Enriched,0,0,,T3
C4_3X3_P01,T3,C4_3X3_P1_T3,C4,3X3,P01,Pocillopora,Enriched,1,1,Under diffuser,T3
C4_3X3_P01,T6,C4_3X3_P1_T6,C4,3X3,P01,Pocillopora,Enriched,0,1,partially under diffuser,T3
C4_3X3_P01,T9,C4_3X3_P1_T9,C4,3X3,P01,Pocillopora,Enriched,0,1,Under diffuser,T3
C4_3X3_P14,T3,C4_3X3_P14_T3,C4,3X3,P14,Pocillopora,Enriched,1,1,,T3
C4_3X3_P14,T9,C4_3X3_P14_T9,C4,3X3,P14,Pocillopora,Enriched,0,0,,T3
C4_3X3_P14,T6,C4_3X3_P14_T6,C4,3X3,P14,Pocillopora,Enriched,0,1,,T3
C4_3X3_P15,T6,C4_3X3_P15_T6,C4,3X3,P15,Pocillopora,Enriched,0,1,,T3
C4_3X3_P15,T3,C4_3X3_P15_T3,C4,3X3,P15,Pocillopora,Enriched,1,1,,T3
C4_3X3_P15,T9,C4_3X3_P15_T9,C4,3X3,P15,Pocillopora,Enriched,0,1,,T3
C4_3X3_P16,T3,C4_3X3_P16_T3,C4,3X3,P16,Pocillopora,Enriched,1,1,,T3
C4_3X3_P16,T9,C4_3X3_P16_T9,C4,3X3,P16,Pocillopora,Enriched,0,1,,T3
C4_3X3_P16,T6,C4_3X3_P16_T6,C4,3X3,P16,Pocillopora,Enriched,0,1,,T3
C4_3X3_P17,T9,C4_3X3_P17_T9,C4,3X3,P17,Pocillopora,Enriched,0,1,,T3
C4_3X3_P17,T6,C4_3X3_P17_T6,C4,3X3,P17,Pocillopora,Enriched,0,1,,T3
C4_3X3_P17,T3,C4_3X3_P17_T3,C4,3X3,P17,Pocillopora,Enriched,1,1,,T3
C4_3X3_P18,T6,C4_3X3_P18_T6,C4,3X3,P18,Pocillopora,Enriched,0,1,,T3
C4_3X3_P18,T9,C4_3X3_P18_T9,C4,3X3,P18,Pocillopora,Enriched,0,0,,T3
C4_3X3_P18,T3,C4_3X3_P18_T3,C4,3X3,P18,Pocillopora,Enriched,1,1,,T3
C4_3X3_P19,T3,C4_3X3_P19_T3,C4,3X3,P19,Pocillopora,Enriched,1,1,,T3
C4_3X3_P19,T6,C4_3X3_P19_T6,C4,3X3,P19,Pocillopora,Enriched,0,1,,T3
C4_3X3_P19,T9,C4_3X3_P19_T9,C4,3X3,P19,Pocillopora,Enriched,0,0,,T3
C4_3X3_P02,T6,C4_3X3_P2_T6,C4,3X3,P02,Pocillopora,Enriched,0,1,,T3
C4_3X3_P02,T3,C4_3X3_P2_T3,C4,3X3,P02,Pocillopora,Enriched,1,1,,T3
C4_3X3_P02,T9,C4_3X3_P2_T9,C4,3X3,P02,Pocillopora,Enriched,0,0,,T3
C4_3X3_P20,T9,C4_3X3_P20_T9,C4,3X3,P20,Pocillopora,Enriched,0,0,,T3
C4_3X3_P20,T3,C4_3X3_P20_T3,C4,3X3,P20,Pocillopora,Enriched,1,0,This is clearly a Poc but looks recently dead,T3
C4_3X3_P20,T6,C4_3X3_P20_T6,C4,3X3,P20,Pocillopora,Enriched,0,0,,T3
C4_3X3_P21,T9,C4_3X3_P21_T9,C4,3X3,P21,Pocillopora,Enriched,0,0,,T3
C4_3X3_P21,T3,C4_3X3_P21_T3,C4,3X3,P21,Pocillopora,Enriched,1,1,,T3
C4_3X3_P21,T6,C4_3X3_P21_T6,C4,3X3,P21,Pocillopora,Enriched,0,1,,T3
C4_3X3_P22,T6,C4_3X3_P22_T6,C4,3X3,P22,Pocillopora,Enriched,0,1,,T3
C4_3X3_P22,T3,C4_3X3_P22_T3,C4,3X3,P22,Pocillopora,Enriched,1,1,,T3
C4_3X3_P22,T9,C4_3X3_P22_T9,C4,3X3,P22,Pocillopora,Enriched,0,0,,T3
C4_3X3_P23,T9,C4_3X3_P23_T9,C4,3X3,P23,Pocillopora,Enriched,0,0,,T3
C4_3X3_P23,T6,C4_3X3_P23_T6,C4,3X3,P23,Pocillopora,Enriched,0,1,,T3
C4_3X3_P23,T3,C4_3X3_P23_T3,C4,3X3,P23,Pocillopora,Enriched,1,1,,T3
C4_3X3_P24,T6,C4_3X3_P24_T6,C4,3X3,P24,Pocillopora,Enriched,0,0,,T3
C4_3X3_P24,T3,C4_3X3_P24_T3,C4,3X3,P24,Pocillopora,Enriched,1,1,,T3
C4_3X3_P24,T9,C4_3X3_P24_T9,C4,3X3,P24,Pocillopora,Enriched,0,0,,T3
C4_3X3_P25,T3,C4_3X3_P25_T3,C4,3X3,P25,Pocillopora,Enriched,1,1,,T3
C4_3X3_P25,T9,C4_3X3_P25_T9,C4,3X3,P25,Pocillopora,Enriched,0,0,,T3
C4_3X3_P25,T6,C4_3X3_P25_T6,C4,3X3,P25,Pocillopora,Enriched,0,1,Partially under diffuser,T3
C4_3X3_P26,T6,C4_3X3_P26_T6,C4,3X3,P26,Pocillopora,Enriched,0,1,Partially under diffuser,T3
C4_3X3_P26,T9,C4_3X3_P26_T9,C4,3X3,P26,Pocillopora,Enriched,0,1,Under diffuser,T3
C4_3X3_P26,T3,C4_3X3_P26_T3,C4,3X3,P26,Pocillopora,Enriched,1,1,Under diffuser,T3
C4_3X3_P27,T9,C4_3X3_P27_T9,C4,3X3,P27,Pocillopora,Enriched,0,1,,T3
C4_3X3_P27,T6,C4_3X3_P27_T6,C4,3X3,P27,Pocillopora,Enriched,0,1,,T3
C4_3X3_P27,T3,C4_3X3_P27_T3,C4,3X3,P27,Pocillopora,Enriched,1,1,,T3
C4_3X3_P28,T9,C4_3X3_P28_T9,C4,3X3,P28,Pocillopora,Enriched,0,1,,T6
C4_3X3_P28,T6,C4_3X3_P28_T6,C4,3X3,P28,Pocillopora,Enriched,1,1,,T6
C4_3X3_P29,T6,C4_3X3_P29_T6,C4,3X3,P29,Pocillopora,Enriched,1,1,,T6
C4_3X3_P29,T9,C4_3X3_P29_T9,C4,3X3,P29,Pocillopora,Enriched,0,0,,T6
C4_3X3_P03,T9,C4_3X3_P3_T9,C4,3X3,P03,Pocillopora,Enriched,0,0,,T3
C4_3X3_P03,T6,C4_3X3_P3_T6,C4,3X3,P03,Pocillopora,Enriched,0,0,,T3
C4_3X3_P03,T3,C4_3X3_P3_T3,C4,3X3,P03,Pocillopora,Enriched,1,1,,T3
C4_3X3_P30,T6,C4_3X3_P30_T6,C4,3X3,P30,Pocillopora,Enriched,1,1,,T6
C4_3X3_P30,T9,C4_3X3_P30_T9,C4,3X3,P30,Pocillopora,Enriched,0,0,,T6
C4_3X3_P31,T6,C4_3X3_P31_T6,C4,3X3,P31,Pocillopora,Enriched,1,1,,T6
C4_3X3_P31,T9,C4_3X3_P31_T9,C4,3X3,P31,Pocillopora,Enriched,0,1,,T6
C4_3X3_P32,T6,C4_3X3_P32_T6,C4,3X3,P32,Pocillopora,Enriched,1,1,,T6
C4_3X3_P32,T9,C4_3X3_P32_T9,C4,3X3,P32,Pocillopora,Enriched,0,1,,T6
C4_3X3_P33,T6,C4_3X3_P33_T6,C4,3X3,P33,Pocillopora,Enriched,1,1,,T6
C4_3X3_P33,T9,C4_3X3_P33_T9,C4,3X3,P33,Pocillopora,Enriched,0,1,Under diffuser,T6
C4_3X3_P34,T9,C4_3X3_P34_T9,C4,3X3,P34,Pocillopora,Enriched,0,1,,T6
C4_3X3_P34,T6,C4_3X3_P34_T6,C4,3X3,P34,Pocillopora,Enriched,1,1,,T6
C4_3X3_P35,T9,C4_3X3_P35_T9,C4,3X3,P35,Pocillopora,Enriched,0,0,,T6
C4_3X3_P35,T6,C4_3X3_P35_T6,C4,3X3,P35,Pocillopora,Enriched,1,1,,T6
C4_3X3_P36,T6,C4_3X3_P36_T6,C4,3X3,P36,Pocillopora,Enriched,1,1,,T6
C4_3X3_P36,T9,C4_3X3_P36_T9,C4,3X3,P36,Pocillopora,Enriched,0,1,,T6
C4_3X3_P37,T6,C4_3X3_P37_T6,C4,3X3,P37,Pocillopora,Enriched,1,1,I don't see the coral,T6
C4_3X3_P37,T9,C4_3X3_P37_T9,C4,3X3,P37,Pocillopora,Enriched,0,1,,T6
C4_3X3_P38,T6,C4_3X3_P38_T6,C4,3X3,P38,Pocillopora,Enriched,1,1,,T6
C4_3X3_P38,T9,C4_3X3_P38_T9,C4,3X3,P38,Pocillopora,Enriched,0,1,,T6
C4_3X3_P39,T6,C4_3X3_P39_T6,C4,3X3,P39,Pocillopora,Enriched,1,1,,T6
C4_3X3_P39,T9,C4_3X3_P39_T9,C4,3X3,P39,Pocillopora,Enriched,0,1,,T6
C4_3X3_P04,T6,C4_3X3_P4_T6,C4,3X3,P04,Pocillopora,Enriched,0,1,,T3
C4_3X3_P04,T3,C4_3X3_P4_T3,C4,3X3,P04,Pocillopora,Enriched,1,1,,T3
C4_3X3_P04,T9,C4_3X3_P4_T9,C4,3X3,P04,Pocillopora,Enriched,0,1,,T3
C4_3X3_P40,T6,C4_3X3_P40_T6,C4,3X3,P40,Pocillopora,Enriched,1,1,,T6
C4_3X3_P40,T9,C4_3X3_P40_T9,C4,3X3,P40,Pocillopora,Enriched,0,1,,T6
C4_3X3_P41,T9,C4_3X3_P41_T9,C4,3X3,P41,Pocillopora,Enriched,1,1,,T9
C4_3X3_P42,T9,C4_3X3_P42_T9,C4,3X3,P42,Pocillopora,Enriched,1,1,,T9
C4_3X3_P43,T9,C4_3X3_P43_T9,C4,3X3,P43,Pocillopora,Enriched,1,1,,T9
C4_3X3_P44,T6,C4_3X3_P44_T6,C4,3X3,P44,Pocillopora,Enriched,1,1,,T6
C4_3X3_P44,T9,C4_3X3_P44_T9,C4,3X3,P44,Pocillopora,Enriched,0,1,,T6
C4_3X3_P45,T9,C4_3X3_P45_T9,C4,3X3,P45,Pocillopora,Enriched,1,1,,T9
C4_3X3_P46,T9,C4_3X3_P46_T9,C4,3X3,P46,Pocillopora,Enriched,1,1,,T9
C4_3X3_P47,T9,C4_3X3_P47_T9,C4,3X3,P47,Pocillopora,Enriched,1,1,,T9
C4_3X3_P05,T3,C4_3X3_P5_T3,C4,3X3,P05,Pocillopora,Enriched,1,1,,T3
C4_3X3_P05,T9,C4_3X3_P5_T9,C4,3X3,P05,Pocillopora,Enriched,0,0,,T3
C4_3X3_P05,T6,C4_3X3_P5_T6,C4,3X3,P05,Pocillopora,Enriched,0,1,,T3
C4_3X3_P06,T6,C4_3X3_P6_T6,C4,3X3,P06,Pocillopora,Enriched,0,1,,T3
C4_3X3_P06,T3,C4_3X3_P6_T3,C4,3X3,P06,Pocillopora,Enriched,1,1,,T3
C4_3X3_P06,T9,C4_3X3_P6_T9,C4,3X3,P06,Pocillopora,Enriched,0,1,,T3
C4_3X3_P07,T6,C4_3X3_P7_T6,C4,3X3,P07,Pocillopora,Enriched,0,1,,T3
C4_3X3_P07,T9,C4_3X3_P7_T9,C4,3X3,P07,Pocillopora,Enriched,0,1,,T3
C4_3X3_P07,T3,C4_3X3_P7_T3,C4,3X3,P07,Pocillopora,Enriched,1,1,,T3
C4_3X3_P08,T9,C4_3X3_P8_T9,C4,3X3,P08,Pocillopora,Enriched,0,0,,T3
C4_3X3_P08,T6,C4_3X3_P8_T6,C4,3X3,P08,Pocillopora,Enriched,0,1,,T3
C4_3X3_P08,T3,C4_3X3_P8_T3,C4,3X3,P08,Pocillopora,Enriched,1,1,,T3
C4_3X3_P09,T9,C4_3X3_P9_T9,C4,3X3,P09,Pocillopora,Enriched,0,0,,T3
C4_3X3_P09,T3,C4_3X3_P9_T3,C4,3X3,P09,Pocillopora,Enriched,1,1,,T3
C4_3X3_P09,T6,C4_3X3_P9_T6,C4,3X3,P09,Pocillopora,Enriched,0,0,,T3
C4_open_P01,T9,C4_open_P1_T9,C4,open,P01,Pocillopora,Enriched,0,1,,T3
C4_open_P01,T6,C4_open_P1_T6,C4,open,P01,Pocillopora,Enriched,0,1,,T3
